CDPHId,CompanyId
6287,954
6288,954
6289,954
6291,67
6292,67
6293,67
6294,67
6295,67
6296,67
6297,267
6298,67
6299,267
6300,67
6301,67
6302,67
6303,67
6304,67
6305,67
6306,67
6307,67
6308,67
6309,67
6310,67
6311,67
6312,67
6313,67
6314,67
6315,267
6316,23
6317,23
6318,23
6319,23
6320,23
6321,23
6322,23
6323,23
6324,291
6325,23
6326,67
6327,267
6328,267
6329,291
6330,267
6331,23
6332,23
6333,23
6334,23
6335,291
6336,23
6337,291
6338,23
6339,23
6340,23
6341,23
6342,23
6343,23
6344,23
6345,23
6346,67
6347,67
6348,23
6349,23
6350,67
6351,67
6352,291
6353,291
6354,291
6355,291
6356,291
6357,291
6358,291
6359,291
6360,954
6361,954
6362,291
6363,954
6364,291
6365,954
6366,267
6367,267
6368,67
6369,67
6370,267
6371,267
6372,267
6373,267
6374,267
6375,67
6376,67
6377,67
6378,67
6379,67
6380,67
6381,23
6382,67
6383,67
6384,67
6385,67
6386,67
6387,23
6388,23
6389,23
6390,23
6391,23
6392,23
6393,67
6394,23
6395,23
6396,23
6397,67
6398,23
6399,23
6400,23
6401,67
6402,67
6403,267
6404,267
6405,267
6406,267
6407,267
6408,267
6409,267
6410,175
6411,267
6412,267
6413,267
6414,67
6415,267
6416,67
6417,267
6418,267
6419,67
6420,67
6421,291
6422,291
6423,291
6424,291
6425,291
6426,291
6427,267
6428,267
6429,291
6430,267
6431,267
6432,267
6433,267
6434,291
6435,291
6436,291
6437,267
6438,291
6439,291
6440,291
6441,291
6442,291
6443,291
6444,291
6445,291
6446,291
6447,291
6448,291
6449,267
6450,267
6451,267
6452,291
6453,291
6454,291
6455,291
6456,291
6457,291
6458,291
6459,291
6460,291
6461,291
6462,291
6463,67
6464,67
6465,67
6466,67
6467,67
6468,67
6469,67
6470,67
6471,67
6472,67
6473,67
6474,67
6475,67
6476,67
6477,23
6478,23
6479,23
6480,23
6481,23
6482,23
6483,23
6484,23
6485,23
6486,23
6487,23
6488,23
6489,23
6490,23
6491,164
6492,23
6493,23
6494,67
6495,23
6496,23
6497,23
6498,23
6499,23
6500,67
6501,67
6502,67
6503,67
6504,291
6505,291
6506,291
6508,291
6509,291
6510,291
6511,291
6512,291
6513,291
6514,291
6515,291
6516,291
6517,267
6518,267
6519,291
6520,291
6521,267
6522,291
6523,267
6524,291
6525,267
6526,291
6527,267
6528,267
6529,67
6530,291
6531,267
6532,267
6533,267
6534,67
6535,291
6536,67
6537,267
6538,291
6540,267
6541,67
6542,267
6543,267
6544,67
6545,267
6546,67
6547,267
6548,67
6549,267
6550,267
6551,267
6552,67
6553,267
6554,267
6555,267
6556,267
6557,291
6558,291
6559,291
6560,291
6561,291
6562,291
6563,267
6564,267
6565,267
6566,267
6567,267
6568,267
6569,267
6570,267
6571,267
6572,267
6573,267
6574,267
6575,267
6576,267
6577,267
6578,267
6579,267
6580,267
6581,267
6582,267
6583,23
6584,23
6585,23
6586,23
6587,23
6588,23
6589,23
6590,23
6591,23
6592,23
6593,23
6594,23
6595,23
6596,23
6597,23
6598,23
6599,23
6600,67
6601,23
6602,23
6603,23
6604,23
6605,23
6606,23
6607,67
6608,23
6609,23
6610,67
6611,67
6612,291
6613,291
6614,291
6615,291
6616,291
6617,291
6618,291
6620,291
6621,291
6622,291
6623,291
6624,291
6625,235
6626,235
6627,235
6628,291
6629,291
6630,291
6631,1093
6632,291
6633,291
6634,291
6636,291
6637,291
6638,291
6639,291
6640,291
6641,291
6642,291
6643,291
6644,291
6645,291
6646,1093
6647,291
6648,291
6649,291
6650,1093
6651,291
6652,291
6653,291
6654,291
6655,291
6656,291
6657,291
6658,291
6659,291
6660,291
6661,291
6662,291
6663,291
6664,291
6665,291
6666,246
6667,246
6668,246
6669,246
6670,67
6671,1093
6672,23
6673,23
6674,23
6675,23
6676,23
6677,23
6678,23
6679,23
6680,23
6681,1093
6682,23
6683,23
6684,23
6685,23
6686,23
6687,23
6688,23
6689,23
6690,23
6691,23
6692,23
6693,23
6694,23
6695,23
6696,23
6697,23
6698,246
6699,23
6700,23
6701,23
6702,246
6703,23
6704,23
6705,23
6706,246
6707,23
6708,23
6709,23
6710,23
6711,23
6712,23
6713,23
6714,23
6715,23
6716,23
6717,23
6718,23
6719,23
6720,291
6721,291
6722,291
6723,1093
6724,291
6725,291
6726,291
6727,291
6728,291
6729,1093
6730,291
6731,291
6732,291
6733,291
6734,291
6735,291
6736,291
6737,291
6738,291
6739,291
6740,333
6741,291
6742,291
6743,158
6744,235
6745,291
6746,235
6747,235
6748,235
6749,235
6750,235
6751,158
6752,291
6753,291
6754,158
6755,158
6756,291
6757,158
6758,158
6759,158
6760,158
6761,158
6762,1093
6763,1093
6764,158
6765,158
6766,1093
6767,158
6769,158
6770,158
6771,158
6772,158
6773,291
6774,291
6775,291
6776,291
6777,291
6778,291
6779,291
6780,291
6781,291
6782,291
6783,291
6784,291
6785,291
6786,291
6787,291
6788,291
6789,291
6790,291
6791,1093
6792,291
6793,291
6794,291
6795,291
6796,1093
6797,291
6798,291
6799,1093
6800,291
6801,291
6802,291
6803,291
6804,1093
6805,291
6806,291
6807,291
6808,291
6809,291
6810,291
6811,291
6812,291
6813,291
6814,291
6815,291
6816,291
6817,340
6818,340
6819,340
6820,340
6821,340
6822,340
6823,340
6824,340
6825,340
6826,340
6827,340
6828,340
6829,340
6830,340
6832,158
6833,158
6834,158
6835,277
6837,277
6838,198
6839,198
6840,198
6841,198
6842,198
6843,158
6844,158
6845,158
6846,158
6847,158
6848,158
6849,158
6850,158
6851,158
6852,158
6853,158
6854,158
6855,158
6856,158
6857,246
6858,246
6859,246
6860,246
6861,246
6862,246
6863,246
6864,246
6865,246
6866,246
6867,246
6868,246
6869,246
6870,246
6871,246
6872,246
6873,246
6874,246
6875,246
6876,18
6877,158
6878,158
6879,18
6880,158
6881,158
6882,18
6883,198
6884,198
6885,198
6886,198
6887,198
6888,291
6889,291
6890,291
6891,291
6892,291
6893,291
6894,342
6895,291
6896,291
6897,342
6898,291
6899,291
6900,291
6901,291
6902,291
6903,291
6904,291
6905,291
6906,291
6909,291
6910,291
6911,291
6913,291
6914,291
6915,343
6916,345
6917,198
6918,198
6919,198
6920,198
6921,198
6922,198
6923,198
6924,198
6925,198
6926,198
6927,164
6928,343
6931,20
6932,244
6933,244
6934,244
6935,244
6936,244
6937,244
6938,244
6939,244
6940,244
6941,244
6942,244
6943,244
6944,244
6945,246
6946,246
6947,246
6948,246
6949,246
6950,246
6952,343
6953,347
6954,343
6955,44
6956,44
6957,44
6958,198
6959,198
6961,198
6962,198
6963,198
6964,198
6965,198
6966,198
6967,198
6968,184
6969,184
6970,184
6971,184
6972,184
6973,184
6974,184
6975,184
6976,184
6977,184
6978,184
6979,184
6980,184
6981,184
6982,246
6983,246
6984,184
6985,184
6986,184
6987,301
6988,184
6989,301
6990,301
6991,301
6992,301
6993,184
6994,301
6995,301
6996,301
6997,184
6998,301
6999,184
7000,301
7001,184
7002,301
7003,301
7004,301
7005,184
7006,301
7007,301
7008,184
7009,301
7010,184
7011,301
7012,301
7013,301
7014,301
7015,301
7016,301
7017,301
7018,301
7019,301
7020,301
7021,301
7022,301
7023,301
7024,301
7025,301
7026,301
7027,301
7028,301
7029,301
7030,301
7031,301
7032,301
7033,301
7034,301
7035,301
7036,841
7037,841
7039,841
7040,301
7041,301
7042,301
7043,301
7044,301
7045,301
7046,301
7047,301
7048,301
7049,301
7050,301
7051,301
7052,301
7053,301
7054,301
7055,301
7056,301
7057,301
7058,301
7059,301
7060,301
7061,301
7062,301
7063,301
7064,301
7065,301
7066,301
7067,301
7068,301
7069,301
7070,301
7071,301
7072,301
7073,301
7074,301
7075,301
7076,301
7077,301
7078,301
7079,301
7080,301
7081,184
7082,301
7083,301
7084,301
7085,184
7086,301
7087,301
7088,301
7089,184
7090,184
7091,184
7092,184
7093,184
7094,184
7095,184
7096,184
7097,184
7098,198
7099,184
7100,198
7101,198
7102,198
7103,198
7104,184
7105,198
7106,198
7107,198
7108,184
7109,198
7110,198
7111,198
7112,198
7113,246
7114,198
7115,246
7116,246
7117,246
7120,184
7121,184
7122,184
7123,184
7124,184
7126,184
7128,184
7129,246
7131,184
7132,246
7133,246
7134,246
7135,1232
7136,184
7137,184
7139,343
7140,1093
7141,1093
7142,1093
7143,1093
7144,350
7145,350
7146,350
7147,350
7148,350
7151,343
7152,67
7153,343
7154,184
7155,184
7156,184
7157,184
7158,333
7159,1093
7160,184
7161,184
7162,333
7163,333
7164,333
7165,333
7166,333
7167,77
7168,77
7169,77
7170,77
7171,77
7172,77
7173,77
7174,77
7175,77
7176,77
7177,77
7178,77
7179,77
7180,77
7181,77
7182,77
7183,77
7184,77
7185,77
7186,343
7187,343
7188,301
7189,301
7190,301
7191,301
7192,301
7193,301
7194,198
7195,198
7196,198
7198,301
7199,301
7200,301
7201,301
7202,301
7203,301
7204,301
7205,301
7206,301
7207,301
7208,301
7209,301
7210,301
7211,301
7212,301
7213,301
7214,301
7215,301
7216,301
7217,301
7218,301
7219,301
7220,301
7221,301
7222,301
7223,301
7224,301
7225,301
7226,301
7227,301
7228,301
7229,301
7230,301
7231,301
7232,301
7233,301
7234,301
7235,301
7236,301
7237,301
7238,301
7239,301
7240,301
7241,301
7242,301
7243,335
7244,345
7246,345
7247,345
7248,345
7249,345
7252,345
7254,345
7255,345
7256,345
7258,345
7261,345
7280,333
7289,333
7297,1232
7304,288
7305,1232
7308,1232
7313,1232
7324,333
7332,288
7334,288
7336,288
7338,288
7348,288
7363,288
7393,345
7394,345
7395,345
7396,345
7397,345
7398,345
7399,345
7400,345
7401,345
7402,345
7403,345
7405,334
7406,184
7407,334
7408,184
7409,334
7410,334
7411,184
7412,334
7413,334
7414,184
7415,334
7416,334
7417,184
7418,334
7419,184
7420,328
7421,184
7422,184
7423,328
7424,184
7425,328
7426,355
7427,184
7428,184
7429,184
7430,184
7431,171
7432,184
7437,288
7438,288
7439,288
7440,288
7441,288
7443,288
7444,288
7445,288
7451,288
7452,288
7453,288
7454,288
7455,288
7456,288
7457,288
7458,288
7459,288
7460,288
7461,288
7462,288
7463,288
7464,288
7465,288
7466,288
7467,288
7468,288
7469,288
7470,288
7471,288
7472,288
7473,288
7474,288
7475,288
7476,288
7477,288
7478,288
7479,288
7480,288
7481,288
7482,288
7483,288
7484,288
7485,288
7486,288
7487,288
7488,288
7489,288
7490,288
7491,288
7492,288
7493,288
7494,288
7495,288
7496,288
7497,288
7498,288
7499,288
7500,345
7501,345
7502,345
7503,345
7504,345
7505,345
7506,345
7507,345
7508,345
7509,345
7510,345
7511,345
7512,345
7513,345
7514,345
7515,345
7516,345
7517,345
7518,345
7519,335
7520,345
7521,335
7522,345
7523,335
7524,345
7525,335
7526,345
7527,335
7528,345
7529,335
7530,345
7531,335
7532,345
7533,345
7534,345
7535,345
7538,335
7539,335
7540,335
7541,335
7542,335
7543,184
7544,335
7545,148
7546,148
7547,184
7548,184
7549,357
7550,184
7551,184
7552,184
7553,184
7555,184
7556,184
7558,184
7559,184
7560,184
7561,184
7562,184
7563,288
7564,288
7565,288
7566,288
7567,288
7568,288
7569,288
7570,288
7571,288
7572,288
7573,288
7576,184
7577,184
7579,184
7580,184
7581,288
7582,288
7583,288
7584,184
7585,288
7586,288
7587,288
7588,184
7589,288
7590,288
7591,288
7592,288
7593,288
7594,288
7595,288
7596,184
7597,288
7598,288
7599,288
7600,288
7601,184
7603,288
7604,288
7605,288
7606,288
7607,184
7608,288
7609,288
7610,288
7611,184
7612,184
7613,184
7614,184
7615,184
7617,184
7618,184
7619,184
7620,69
7621,69
7622,184
7623,184
7624,184
7626,288
7627,288
7628,288
7629,288
7630,288
7631,288
7632,288
7633,288
7634,288
7635,288
7636,288
7637,288
7638,288
7639,288
7640,288
7641,288
7642,288
7643,288
7644,973
7645,973
7646,973
7647,973
7648,973
7649,973
7651,345
7652,345
7653,345
7654,345
7655,345
7656,184
7657,184
7658,184
7659,159
7662,338
7663,338
7664,343
7666,338
7667,77
7668,338
7669,343
7670,338
7672,77
7673,345
7674,338
7675,345
7676,338
7677,345
7678,77
7679,338
7680,345
7681,338
7682,345
7683,77
7684,345
7685,343
7686,77
7687,345
7688,345
7689,77
7690,345
7692,77
7693,345
7694,77
7695,345
7696,77
7697,345
7698,77
7699,77
7700,184
7701,77
7702,184
7703,77
7704,77
7706,184
7707,184
7708,184
7710,184
7711,184
7712,77
7713,184
7714,77
7715,184
7716,184
7717,77
7718,184
7719,77
7720,77
7721,184
7722,77
7723,184
7725,77
7726,77
7727,77
7728,77
7729,184
7730,77
7731,77
7732,184
7733,338
7734,77
7735,184
7736,77
7737,338
7738,338
7739,77
7740,338
7741,77
7742,338
7743,77
7744,338
7745,338
7746,77
7747,77
7748,338
7749,77
7750,338
7751,338
7752,338
7753,338
7754,338
7755,338
7756,338
7757,338
7758,338
7761,184
7762,184
7763,184
7764,184
7765,184
7766,184
7767,184
7768,184
7771,77
7773,77
7774,77
7775,77
7776,77
7777,77
7780,288
7781,288
7782,288
7783,288
7784,288
7785,288
7786,288
7787,288
7788,288
7789,288
7790,288
7791,288
7792,288
7793,288
7794,288
7795,288
7796,288
7797,288
7798,288
7799,288
7800,288
7801,288
7802,288
7803,288
7804,288
7805,288
7806,288
7807,288
7808,288
7809,288
7810,288
7811,288
7812,288
7813,288
7814,356
7815,248
7819,841
7820,841
7823,841
7824,841
7825,841
7826,841
7827,841
7828,841
7829,248
7830,343
7831,343
7832,343
7833,343
7834,343
7835,343
7836,343
7837,343
7838,334
7839,334
7840,334
7841,335
7842,335
7843,335
7844,335
7845,362
7846,362
7847,362
7848,362
7849,362
7850,362
7851,157
7852,362
7853,362
7854,362
7855,362
7856,362
7859,288
7860,288
7861,288
7862,288
7863,288
7865,841
7866,841
7867,288
7868,288
7869,841
7870,841
7871,841
7873,841
7874,841
7876,841
7877,841
7878,841
7879,841
7880,841
7881,841
7882,841
7883,356
7884,356
7886,356
7889,356
7891,288
7892,288
7893,288
7894,288
7895,288
7896,288
7897,288
7898,288
7899,288
7900,288
7901,288
7902,288
7903,288
7904,288
7905,288
7906,288
7907,288
7908,288
7909,288
7910,288
7911,288
7912,288
7913,288
7914,288
7915,288
7916,288
7917,288
7918,288
7919,288
7920,288
7921,288
7922,288
7923,288
7924,288
7925,288
7926,356
7927,246
7928,246
7929,356
7930,362
7931,362
7932,362
7933,362
7934,362
7935,362
7936,362
7937,362
7938,267
7939,267
7940,267
7941,267
7942,267
7943,267
7944,288
7945,288
7946,288
7947,288
7948,288
7949,288
7950,288
7951,288
7952,288
7953,288
7954,288
7955,288
7956,288
7957,288
7958,288
7959,288
7960,288
7961,288
7962,288
7963,288
7964,288
7965,288
7966,288
7967,343
7968,288
7969,288
7970,288
7971,288
7972,288
7973,288
7974,288
7975,288
7976,288
7977,288
7978,288
7979,288
7980,288
7981,288
7982,288
7986,841
7989,338
7990,338
7991,365
7992,338
7993,338
7994,365
7995,365
7996,365
7997,365
7998,365
7999,365
8000,365
8001,365
8002,365
8003,365
8005,361
8006,361
8007,361
8008,159
8009,159
8011,177
8018,96
8019,367
8020,367
8021,321
8022,321
8023,321
8024,321
8025,321
8027,361
8029,361
8031,175
8032,361
8033,361
8034,361
8035,175
8036,175
8037,321
8038,321
8039,321
8040,175
8041,175
8042,175
8043,353
8044,157
8045,157
8047,353
8049,353
8051,353
8053,343
8054,353
8056,353
8057,353
8058,353
8059,353
8060,27
8061,353
8062,353
8063,27
8064,353
8065,27
8066,353
8067,175
8068,27
8069,353
8070,353
8071,27
8072,353
8073,27
8074,175
8075,27
8076,353
8077,175
8078,27
8079,175
8080,175
8081,175
8082,288
8083,175
8085,288
8086,288
8087,351
8088,175
8089,175
8090,288
8091,288
8092,288
8093,288
8094,288
8095,288
8096,175
8097,288
8098,175
8099,27
8100,27
8101,288
8102,288
8103,27
8104,288
8105,288
8106,27
8107,175
8108,288
8109,288
8110,175
8111,288
8112,175
8113,288
8114,175
8115,288
8116,288
8117,175
8118,288
8119,288
8120,175
8121,27
8122,175
8124,175
8125,27
8126,175
8127,27
8129,175
8130,27
8132,175
8133,27
8134,175
8136,27
8143,27
8144,27
8145,27
8146,27
8147,27
8148,27
8149,27
8150,27
8151,27
8152,27
8153,27
8154,27
8155,27
8156,27
8158,367
8159,367
8160,367
8161,367
8162,367
8163,288
8164,288
8165,288
8166,367
8167,288
8168,367
8169,288
8170,367
8171,288
8172,367
8173,288
8174,367
8175,367
8176,367
8177,367
8178,367
8179,288
8180,288
8181,288
8182,288
8183,288
8184,288
8185,288
8186,288
8187,288
8188,288
8189,288
8190,288
8191,288
8192,288
8193,353
8194,353
8195,353
8196,353
8197,353
8198,353
8199,353
8200,353
8201,353
8202,353
8203,353
8204,353
8205,353
8206,353
8207,353
8208,353
8209,353
8211,353
8212,353
8214,353
8215,353
8216,353
8219,353
8221,96
8223,353
8224,353
8225,353
8226,353
8230,435
8231,367
8232,308
8233,352
8234,351
8235,367
8236,352
8237,352
8238,367
8239,352
8240,367
8241,367
8242,352
8243,352
8244,367
8245,352
8246,367
8247,367
8248,367
8249,367
8250,367
8251,367
8252,367
8253,367
8254,27
8255,367
8256,370
8257,27
8258,367
8259,27
8260,367
8261,27
8262,367
8263,367
8264,27
8265,367
8266,27
8267,367
8268,11
8269,11
8270,27
8271,11
8272,27
8273,27
8274,11
8275,367
8276,367
8277,367
8278,367
8279,367
8280,367
8281,367
8282,367
8283,367
8284,370
8285,367
8286,367
8287,367
8288,191
8289,191
8290,191
8291,191
8292,191
8293,191
8294,372
8295,191
8296,290
8297,191
8298,191
8299,191
8300,191
8301,290
8302,290
8303,290
8304,290
8305,290
8306,290
8307,290
8308,290
8309,290
8310,290
8311,290
8312,290
8313,290
8314,353
8315,353
8316,353
8317,353
8318,353
8319,353
8320,353
8321,353
8322,353
8323,353
8324,353
8325,353
8326,353
8327,353
8328,353
8329,353
8330,353
8331,353
8332,353
8333,353
8334,353
8335,353
8336,353
8337,353
8338,353
8339,353
8340,353
8341,353
8342,353
8343,353
8344,353
8345,353
8346,353
8347,353
8348,353
8349,353
8350,353
8351,353
8352,353
8353,353
8354,353
8355,353
8356,353
8357,353
8358,353
8359,353
8360,353
8361,353
8362,353
8363,353
8364,353
8365,353
8366,353
8367,353
8368,353
8369,353
8370,353
8371,353
8372,353
8373,353
8374,353
8375,353
8376,353
8377,353
8378,353
8379,353
8380,353
8381,353
8382,353
8383,353
8384,353
8385,353
8386,353
8387,353
8388,353
8389,353
8390,353
8391,353
8392,353
8393,353
8394,373
8395,353
8396,353
8397,353
8398,353
8399,373
8401,373
8402,353
8403,353
8404,353
8405,353
8406,353
8407,374
8408,353
8409,374
8410,373
8411,373
8412,373
8413,373
8414,373
8415,374
8416,373
8417,353
8418,373
8419,373
8420,353
8421,373
8422,373
8424,353
8425,353
8426,353
8427,373
8428,373
8429,353
8430,373
8431,373
8432,373
8433,353
8434,353
8435,373
8436,353
8437,353
8438,328
8439,373
8440,374
8441,373
8443,328
8444,373
8445,328
8446,373
8447,328
8448,328
8449,374
8450,328
8451,374
8452,374
8453,370
8454,370
8455,370
8456,370
8457,338
8458,377
8459,370
8460,338
8461,372
8462,372
8463,372
8464,191
8465,184
8466,372
8467,191
8468,372
8469,191
8470,372
8471,372
8472,191
8473,372
8474,184
8475,372
8476,372
8477,372
8478,338
8479,372
8480,184
8481,191
8482,372
8483,372
8484,372
8485,191
8486,338
8487,372
8488,372
8489,372
8490,338
8491,372
8492,372
8493,191
8494,372
8495,372
8496,372
8497,372
8498,191
8499,191
8500,288
8501,288
8502,288
8503,191
8504,288
8505,288
8506,288
8507,288
8508,288
8509,191
8510,191
8512,248
8513,248
8515,248
8516,191
8518,191
8519,248
8520,176
8522,191
8523,248
8524,372
8525,372
8527,191
8528,372
8529,191
8530,191
8531,191
8532,191
8533,191
8534,191
8535,290
8536,191
8537,191
8538,191
8539,191
8540,191
8541,191
8542,191
8543,191
8544,191
8545,191
8546,373
8547,373
8548,373
8549,373
8550,373
8551,345
8552,369
8553,369
8554,369
8555,369
8556,369
8557,357
8559,357
8560,373
8561,357
8562,357
8563,357
8564,373
8566,357
8567,357
8568,382
8570,384
8571,380
8572,373
8573,357
8574,384
8575,357
8577,373
8578,357
8579,27
8580,384
8581,373
8583,384
8584,373
8585,353
8586,384
8587,27
8588,384
8589,372
8590,384
8591,27
8592,384
8593,376
8594,27
8595,380
8597,27
8598,27
8599,380
8600,27
8601,380
8603,27
8604,269
8605,27
8606,269
8607,191
8609,269
8610,269
8611,269
8612,269
8614,248
8615,269
8616,269
8617,175
8618,269
8619,380
8620,386
8621,290
8622,69
8623,386
8624,386
8625,386
8626,290
8627,386
8628,380
8629,386
8630,386
8631,386
8632,380
8633,386
8634,290
8635,386
8636,27
8637,27
8638,290
8639,27
8640,388
8641,388
8642,380
8643,290
8644,388
8645,380
8646,388
8647,388
8648,380
8649,390
8650,390
8652,390
8654,1093
8655,1093
8656,1093
8657,191
8658,1093
8659,290
8660,96
8661,191
8662,204
8663,1093
8664,96
8665,96
8666,1093
8667,380
8668,1093
8669,204
8670,96
8671,1093
8672,1093
8673,393
8675,1093
8676,96
8677,96
8678,1093
8679,393
8680,197
8681,96
8682,204
8683,1093
8684,204
8685,1093
8686,18
8687,204
8688,96
8689,1093
8690,204
8691,96
8692,204
8693,204
8694,153
8695,204
8696,204
8697,380
8698,197
8699,197
8700,197
8701,197
8702,204
8703,197
8704,197
8705,197
8706,197
8707,197
8708,380
8709,290
8710,197
8711,197
8712,18
8713,197
8714,197
8715,204
8716,197
8717,197
8718,380
8719,204
8720,197
8721,197
8722,197
8723,197
8724,393
8725,197
8726,197
8727,290
8728,197
8730,204
8733,204
8734,204
8735,204
8737,20
8738,206
8739,240
8740,396
8741,290
8742,290
8743,396
8744,240
8745,240
8746,240
8747,240
8748,393
8749,393
8750,393
8751,393
8752,393
8753,393
8754,393
8755,191
8756,399
8757,191
8758,191
8759,328
8760,328
8761,328
8762,157
8763,69
8764,69
8765,18
8767,18
8768,338
8769,338
8770,290
8772,290
8773,396
8774,290
8775,396
8776,396
8777,396
8778,396
8779,396
8780,396
8781,396
8782,396
8783,396
8784,396
8785,396
8786,396
8787,396
8788,338
8789,396
8790,396
8791,338
8792,396
8793,396
8794,396
8795,396
8796,396
8797,396
8798,396
8799,396
8800,396
8801,396
8802,164
8803,396
8804,290
8805,396
8806,396
8807,396
8808,396
8809,396
8810,396
8811,396
8812,290
8813,396
8814,396
8815,396
8816,396
8817,396
8818,191
8819,372
8820,191
8821,191
8822,372
8823,372
8824,191
8825,372
8826,191
8827,130
8828,372
8829,372
8830,396
8831,396
8833,396
8834,396
8835,290
8836,396
8837,396
8838,396
8839,396
8840,396
8841,396
8842,396
8843,396
8844,396
8845,396
8846,396
8847,396
8848,396
8849,396
8850,396
8851,290
8852,396
8853,290
8854,396
8855,396
8856,396
8857,396
8858,290
8859,290
8860,396
8861,396
8862,396
8863,290
8864,290
8865,290
8866,290
8867,396
8868,396
8869,396
8870,396
8871,396
8872,396
8873,396
8874,290
8875,290
8876,290
8877,290
8878,290
8879,396
8880,290
8881,290
8882,328
8886,294
8887,402
8888,372
8889,372
8890,197
8891,197
8892,197
8893,356
8894,197
8895,197
8896,197
8897,197
8898,197
8899,197
8900,197
8901,197
8902,197
8903,197
8904,197
8905,197
8906,356
8907,197
8908,197
8909,197
8910,197
8911,197
8912,197
8913,197
8914,197
8915,197
8916,197
8917,197
8918,197
8919,197
8921,290
8922,356
8923,356
8924,290
8925,356
8926,290
8927,356
8928,149
8929,149
8930,195
8931,290
8932,195
8933,356
8934,195
8935,195
8936,195
8937,195
8938,195
8939,195
8940,195
8941,195
8942,356
8943,195
8944,195
8945,195
8946,195
8947,195
8948,195
8949,195
8950,195
8951,195
8952,195
8953,195
8954,195
8955,195
8956,195
8957,195
8958,195
8959,195
8960,195
8961,195
8962,195
8963,195
8964,195
8965,195
8966,195
8967,195
8968,195
8969,195
8970,195
8971,195
8972,195
8973,195
8974,195
8975,195
8976,195
8977,195
8978,195
8979,195
8980,195
8981,195
8982,195
8983,195
8984,195
8985,195
8986,195
8987,195
8988,195
8989,195
8990,195
8991,195
8992,195
8993,195
8994,195
8995,195
8996,195
8997,195
8998,290
8999,290
9000,290
9001,290
9002,290
9003,290
9004,290
9005,395
9006,290
9007,290
9008,396
9009,396
9010,396
9011,290
9012,396
9013,290
9014,396
9015,290
9016,290
9017,290
9018,290
9019,290
9020,290
9021,403
9022,403
9023,403
9024,403
9025,403
9026,403
9027,403
9028,403
9029,403
9030,403
9031,403
9032,403
9033,403
9034,403
9035,403
9036,403
9037,403
9038,403
9039,404
9040,404
9041,404
9042,404
9043,404
9044,404
9045,404
9046,404
9047,404
9048,404
9049,404
9050,404
9051,404
9052,404
9053,404
9054,404
9055,404
9056,368
9057,404
9058,404
9059,404
9060,404
9061,404
9062,404
9063,368
9064,404
9065,404
9066,368
9067,404
9068,404
9069,404
9070,368
9071,404
9072,368
9073,404
9074,404
9075,404
9076,404
9077,404
9078,404
9079,404
9080,404
9081,404
9082,404
9083,404
9084,404
9085,404
9086,404
9087,404
9088,404
9089,404
9090,404
9091,404
9092,404
9093,404
9094,404
9095,405
9096,405
9097,405
9098,405
9099,405
9100,405
9101,290
9102,405
9103,405
9104,405
9105,405
9106,405
9107,395
9108,367
9109,367
9110,290
9111,290
9112,290
9113,841
9114,290
9115,290
9116,290
9117,290
9118,372
9119,372
9120,372
9121,290
9122,290
9123,290
9124,290
9125,290
9126,290
9128,395
9129,395
9130,395
9131,395
9132,395
9133,395
9135,77
9136,77
9137,77
9138,77
9139,77
9140,77
9141,77
9142,77
9143,77
9144,77
9145,77
9146,77
9147,77
9148,77
9149,77
9150,77
9151,77
9152,77
9153,77
9154,77
9155,77
9156,77
9157,77
9158,77
9159,77
9160,77
9161,77
9162,77
9163,77
9164,77
9165,77
9166,77
9167,77
9168,77
9169,77
9170,77
9171,77
9172,77
9173,77
9174,77
9175,77
9176,77
9177,77
9178,77
9179,77
9180,77
9181,77
9182,77
9183,77
9184,77
9185,77
9186,77
9187,77
9188,77
9189,372
9190,372
9191,372
9192,372
9193,372
9194,372
9195,372
9196,372
9197,372
9198,372
9199,372
9200,372
9201,372
9202,372
9203,372
9204,372
9205,290
9207,290
9208,290
9209,290
9210,290
9211,290
9212,290
9213,290
9214,290
9215,290
9216,308
9217,308
9218,372
9219,308
9220,372
9221,308
9222,308
9223,308
9224,290
9225,290
9226,290
9227,290
9228,406
9229,290
9230,290
9231,290
9232,290
9233,77
9234,77
9235,77
9236,77
9237,77
9238,77
9239,77
9240,77
9241,77
9242,77
9243,77
9244,77
9245,77
9247,77
9248,77
9249,77
9250,77
9251,77
9252,77
9253,77
9254,77
9255,77
9256,77
9257,77
9258,77
9259,77
9260,77
9261,77
9262,77
9263,77
9264,77
9265,77
9266,77
9267,77
9268,77
9269,77
9271,77
9272,77
9273,77
9274,77
9275,77
9276,77
9277,77
9278,77
9279,372
9280,372
9281,372
9282,372
9283,372
9284,157
9285,157
9286,77
9287,77
9288,77
9289,77
9290,77
9291,77
9292,77
9293,77
9294,77
9295,77
9296,290
9297,290
9298,290
9299,4
9300,4
9301,372
9302,372
9303,372
9304,372
9305,372
9306,372
9307,372
9308,372
9309,372
9310,372
9311,157
9312,372
9313,157
9314,372
9315,372
9316,246
9317,372
9318,372
9319,372
9320,372
9321,372
9322,372
9323,412
9324,372
9325,372
9326,372
9327,372
9328,372
9329,372
9330,372
9331,372
9332,372
9333,372
9334,372
9335,372
9336,372
9337,372
9338,372
9339,372
9340,77
9341,77
9342,77
9343,77
9344,77
9345,77
9346,77
9347,77
9348,77
9350,77
9351,77
9352,77
9353,77
9354,77
9355,77
