CDPHId,PrimaryCategoryId,SubCategoryId
18489,44,48
18491,111,157
18493,44,48
18494,59,65
18495,59,65
18496,59,65
18497,59,65
18498,59,65
18499,59,65
18500,59,65
18501,59,65
18502,59,65
18503,59,65
18504,59,65
18505,59,65
18506,59,65
18507,59,65
18508,59,65
18509,59,65
18510,59,65
18511,59,65
18512,59,65
18513,59,65
18514,59,65
18515,59,65
18516,59,65
18517,59,65
18518,59,65
18519,59,65
18520,59,65
18521,59,65
18522,59,65
18523,59,65
18524,59,65
18525,59,65
18526,59,65
18527,59,65
18528,59,65
18529,59,65
18530,59,65
18531,59,65
18532,59,65
18533,59,65
18534,59,65
18535,59,65
18536,59,65
18537,59,65
18538,59,65
18539,59,65
18540,59,65
18541,59,65
18542,59,65
18543,59,65
18544,59,65
18545,59,65
18546,59,65
18547,59,65
18548,59,65
18549,59,65
18550,59,65
18551,59,65
18552,59,65
18553,59,65
18554,59,65
18555,59,168
18556,59,168
18557,59,168
18558,59,168
18559,59,168
18560,59,168
18561,59,168
18562,59,168
18563,59,168
18564,59,168
18565,59,168
18566,59,168
18567,59,168
18568,59,168
18569,59,168
18570,59,168
18571,59,168
18572,59,168
18573,59,168
18574,44,49
18575,59,168
18576,59,168
18577,59,168
18578,44,49
18579,59,168
18580,59,168
18581,59,168
18582,59,168
18583,59,168
18584,59,168
18585,59,168
18586,59,168
18587,59,168
18588,59,168
18589,59,168
18590,59,168
18591,59,168
18592,59,168
18593,59,168
18594,44,45
18595,59,168
18596,59,168
18597,59,168
18598,44,48
18599,44,48
18600,44,49
18601,44,49
18602,44,49
18603,59,65
18604,59,65
18605,59,65
18606,59,65
18607,59,65
18608,59,65
18609,59,65
18610,59,65
18611,59,65
18612,59,65
18613,59,65
18614,59,65
18615,59,65
18616,90,102
18617,44,46
18618,44,46
18619,44,46
18620,44,57
18621,59,61
18623,44,52
18624,44,52
18625,44,52
18626,44,52
18627,44,52
18628,44,52
18629,44,52
18630,44,52
18631,111,157
18632,44,50
18633,44,50
18634,44,45
18635,44,48
18636,44,48
18637,44,48
18638,44,53
18639,44,53
18640,44,46
18641,44,53
18642,44,53
18643,44,53
18644,44,53
18645,44,53
18646,44,53
18647,44,46
18648,90,102
18649,44,48
18652,44,48
18652,44,52
18653,44,48
18654,6,159
18655,44,50
18656,44,50
18657,44,58
18658,44,48
18659,44,49
18660,44,49
18661,44,48
18662,44,48
18663,44,48
18664,44,48
18665,44,49
18666,44,48
18667,44,48
18668,44,50
18669,44,49
18670,44,48
18672,44,162
18673,44,52
18674,44,58
18676,44,48
18677,44,46
18678,44,50
18679,44,46
18680,44,50
18681,90,102
18682,18,21
18682,18,25
18683,6,9
18684,6,9
18685,44,48
18686,44,48
18688,44,52
18689,111,157
18690,111,157
18691,18,21
18691,18,25
18692,18,21
18692,18,25
18693,111,157
18694,44,48
18695,59,65
18696,59,65
18697,59,65
18698,59,65
18699,59,65
18700,59,65
18701,59,65
18702,59,65
18703,59,65
18704,59,65
18705,59,65
18706,59,65
18707,59,65
18708,59,65
18709,59,65
18710,59,65
18711,59,65
18712,59,65
18713,59,65
18714,59,65
18715,59,65
18716,59,65
18717,59,65
18718,59,65
18719,59,65
18721,44,58
18722,44,58
18723,44,58
18724,44,46
18724,44,48
18724,44,52
18725,44,52
18726,44,46
18727,44,48
18728,59,65
18729,111,157
18730,90,92
18731,106,108
18732,90,105
18733,44,53
18734,44,53
18735,90,105
18737,44,45
18738,90,95
18739,90,95
18741,44,48
18742,44,48
18743,44,50
18744,44,46
18745,44,53
18746,59,65
18747,90,92
18748,44,46
18749,44,46
18750,44,52
18751,44,52
18752,44,52
18753,44,48
18754,44,49
18755,59,65
18756,18,31
18757,74,77
18758,6,159
18759,44,50
18759,106,107
18760,6,166
18761,74,77
18762,6,166
18763,6,166
18764,44,52
18765,44,52
18766,44,52
18767,90,102
18767,106,107
18768,44,52
18769,44,52
18770,44,52
18771,44,52
18772,44,52
18773,44,52
18774,90,92
18775,44,51
18776,59,65
18777,44,53
18778,44,53
18779,44,53
18780,90,105
18781,59,65
18782,44,53
18783,44,53
18784,6,159
18785,44,53
18786,90,161
18787,44,48
18788,44,48
18789,44,58
18790,90,92
18790,106,107
18791,44,58
18792,44,53
18793,44,53
18794,44,53
18795,44,58
18796,44,53
18797,44,48
18798,44,46
18799,44,46
18800,44,46
18801,44,46
18802,90,92
18802,106,107
18803,90,102
18804,6,159
18805,6,159
18806,44,51
18807,6,7
18808,90,102
18809,6,159
18810,6,159
18811,44,51
18812,6,7
18813,90,102
18814,6,159
18815,6,159
18816,44,51
18817,12,165
18818,6,159
18819,90,93
18820,44,48
18821,44,48
18822,44,48
18823,44,48
18824,44,48
18825,44,48
18826,44,48
18827,44,48
18828,44,48
18829,44,48
18830,44,48
18831,44,48
18832,44,48
18833,44,48
18834,44,48
18835,44,48
18836,44,48
18837,44,48
18838,44,48
18839,44,48
18840,44,48
18841,44,48
18842,44,48
18843,44,48
18844,44,48
18845,44,48
18846,44,48
18847,44,48
18848,44,48
18849,44,48
18850,90,95
18851,44,46
18852,44,52
18853,44,50
18854,44,52
18855,44,45
18855,44,48
18855,44,49
18856,44,52
18857,44,52
18858,44,53
18859,44,52
18860,44,48
18861,44,48
18862,44,55
18863,44,46
18864,90,92
18866,44,58
18867,90,102
18867,106,107
18868,44,52
18869,44,52
18870,44,46
18871,44,48
18872,44,53
18873,44,53
18874,44,53
18876,44,48
18877,44,58
18878,74,170
18879,90,105
18880,44,45
18881,44,45
18882,44,58
18883,44,50
18884,44,52
18885,44,52
18886,44,53
18887,44,45
18888,44,53
18889,44,58
18890,44,50
18890,106,107
18891,44,50
18891,106,107
18892,44,50
18892,106,107
18893,44,46
18894,44,46
18895,44,46
18896,44,46
18897,44,46
18898,44,46
18900,44,46
18901,44,46
18902,44,46
18903,44,48
18904,44,48
18905,44,48
18906,44,48
18907,44,48
18908,44,48
18909,44,48
18910,44,48
18911,44,48
18912,90,105
18913,44,50
18914,44,48
18915,44,48
18916,6,159
18917,6,159
18918,6,159
18919,74,80
18920,74,80
18921,74,80
18922,74,170
18923,6,159
18923,74,170
18924,44,58
18925,44,51
18926,44,51
18927,106,108
18928,90,102
18928,106,107
18928,90,161
18929,90,102
18929,106,107
18929,90,161
18930,90,92
18930,90,161
18931,90,92
18931,90,161
18932,90,92
18932,90,161
18933,90,92
18933,90,161
18934,6,159
18935,90,95
18936,90,92
18937,44,52
18938,90,102
18939,90,102
18940,18,26
18941,90,93
18942,90,102
18943,44,53
18944,44,50
18945,44,50
18946,44,48
18947,44,50
18948,44,52
18949,74,170
18950,44,162
18951,44,50
18953,44,162
18954,111,157
18955,111,157
18956,74,170
18957,74,170
18958,74,170
18959,74,170
18960,74,170
18961,74,170
18962,74,170
18963,74,170
18964,74,170
18965,44,46
18966,6,166
18967,6,166
18968,6,166
18969,90,105
18970,90,105
18971,90,105
18972,6,159
18973,6,159
18974,6,159
18975,6,9
18976,6,9
18977,6,9
18978,6,159
18979,6,159
18980,6,159
18981,6,11
18982,18,25
18983,18,21
18984,6,159
18985,6,159
18986,111,157
18987,111,157
18988,111,157
18989,44,52
18990,90,161
18991,59,65
18992,59,65
18993,59,65
18994,59,65
18995,59,65
18996,59,65
18997,6,159
18998,59,168
18999,59,168
19000,59,168
19001,59,168
19002,59,168
19003,59,168
19004,59,168
19005,59,168
19006,59,168
19007,59,168
19008,59,168
19009,59,163
19010,59,163
19011,59,163
19012,59,163
19013,59,163
19014,59,163
19015,59,163
19016,59,163
19017,59,163
19018,59,163
19019,59,163
19020,59,163
19021,18,25
19022,59,163
19023,59,163
19024,59,163
19025,59,163
19026,59,163
19027,59,163
19028,59,163
19029,59,163
19030,90,105
19031,6,159
19032,6,159
19033,90,102
19034,6,159
19035,6,159
19036,111,157
19037,90,161
19038,44,52
19039,6,159
19040,6,159
19041,6,159
19042,6,159
19043,44,49
19043,106,107
19044,44,49
19044,106,107
19045,44,49
19045,106,107
19046,44,49
19046,106,107
19047,44,49
19047,106,107
19048,44,49
19049,18,25
19050,90,93
19051,44,50
19051,106,107
19052,18,25
19053,18,26
19054,18,26
19055,18,26
19056,18,26
19057,18,26
19058,18,26
19059,18,26
19060,18,26
19061,90,161
19062,90,92
19063,18,21
19064,90,161
19065,59,168
19066,44,58
19067,44,58
19068,44,46
19069,44,46
19070,59,65
19071,59,65
19072,59,65
19073,59,65
19074,59,65
19075,59,65
19076,59,65
19077,59,65
19078,59,65
19079,59,65
19080,59,65
19081,59,65
19082,59,65
19083,59,65
19084,59,65
19085,59,65
19086,59,65
19087,59,65
19088,59,65
19089,59,65
19090,59,65
19091,59,65
19092,59,65
19093,59,65
19094,44,45
19095,44,48
19096,44,52
19097,111,157
19098,111,157
19099,6,159
19100,6,159
19101,44,49
19102,90,102
19103,18,26
19104,90,105
19105,18,26
19106,90,105
19107,106,108
19108,74,170
19109,82,86
19110,82,83
19111,82,86
19112,82,89
19113,32,35
19114,32,35
19116,32,35
19117,32,35
19118,90,102
19119,90,102
19120,90,102
19121,90,102
19122,82,86
19123,106,108
19124,106,108
19125,106,108
19126,90,102
19127,90,102
19128,90,105
19129,44,50
19130,44,50
19131,44,50
19132,90,102
19133,90,102
19134,90,102
19135,90,102
19136,90,102
19137,18,26
19138,90,105
19139,90,102
19140,90,102
19141,90,102
19142,90,102
19143,90,102
19144,90,102
19145,90,102
19146,90,102
19147,44,50
19148,44,50
19149,44,50
19150,90,161
19151,44,50
19152,90,95
19153,44,49
19154,44,58
19155,44,58
19156,44,50
19157,44,50
19158,44,50
19159,90,102
19160,90,102
19161,90,102
19162,59,62
19163,32,43
19164,90,102
19165,90,105
19166,90,91
19167,18,26
19168,18,26
19169,106,108
19170,82,83
19170,90,105
19171,90,102
19172,90,102
19173,90,102
19174,90,102
19175,90,102
19176,90,102
19177,90,102
19178,90,102
19179,90,102
19180,44,50
19181,44,50
19182,44,50
19183,44,50
19184,44,50
19185,90,102
19186,90,102
19187,32,36
19188,32,36
19189,90,101
19190,90,93
19191,18,26
19192,18,26
19193,18,26
19194,44,58
19195,74,170
19196,44,58
19197,6,166
19198,44,58
19199,44,58
19200,44,58
19201,18,26
19202,18,26
19203,18,26
19204,82,83
19205,82,89
19206,90,105
19207,6,159
19208,90,105
19209,90,95
19210,90,105
19211,90,102
19212,90,105
19213,90,95
19214,6,11
19215,6,166
19216,90,93
19217,90,93
19218,6,166
19219,6,166
19220,6,11
19221,6,166
19222,90,95
19223,90,102
19224,90,102
19225,44,58
19226,59,62
19227,18,26
19228,90,102
19230,90,91
19231,44,48
19231,106,107
19232,111,157
19233,44,48
19234,44,48
19235,44,48
19236,44,48
19237,44,48
19238,44,48
19239,44,48
19240,44,49
19241,44,49
19242,44,49
19243,44,50
19244,44,50
19245,44,50
19246,44,53
19247,44,53
19248,44,53
19249,44,53
19250,44,53
19251,44,53
19252,44,53
19253,44,53
19254,44,53
19255,44,53
19256,44,53
19257,44,53
19258,44,50
19259,44,49
19260,90,161
19261,44,49
19262,44,50
19263,44,50
19264,44,50
19265,44,50
19266,44,50
19267,44,50
19268,44,50
19269,44,50
19270,44,50
19271,44,50
19272,18,25
19273,90,161
19274,90,93
19275,106,108
19276,18,25
19277,111,157
19278,111,157
19279,90,102
19280,44,46
19281,6,159
19282,90,161
19283,6,159
19284,6,159
19285,6,159
19286,90,102
19287,90,93
19288,90,102
19289,106,107
19290,106,107
19291,90,92
19292,74,81
19293,44,52
19294,44,52
19295,44,50
19296,44,58
19297,44,45
19298,44,52
19298,106,109
19298,90,161
19298,44,162
19299,44,53
19300,44,53
19301,106,107
19310,74,81
19311,18,25
19311,90,93
19311,90,102
19338,90,102
19342,44,50
19356,59,65
19357,90,93
19358,90,161
19359,90,102
19362,90,102
19364,44,46
19365,44,162
19366,44,162
19367,111,157
19368,111,157
19375,44,49
19377,59,65
19378,90,161
19379,44,50
19381,44,48
19382,44,45
19383,44,45
19384,44,58
19385,44,49
19386,44,49
19387,44,50
19388,44,58
19389,44,58
19390,106,107
19391,44,53
19392,106,107
19393,44,46
19394,44,45
19395,44,46
19396,44,46
19397,44,46
19398,90,161
19399,44,48
19400,44,48
19401,90,102
19402,44,53
19403,44,53
19404,44,46
19405,6,159
19406,44,53
19407,44,46
19408,90,102
19409,59,65
19410,59,65
19411,59,65
19412,59,65
19413,59,65
19414,59,65
19415,59,65
19416,59,65
19417,12,13
19418,59,65
19419,59,65
19420,59,65
19421,59,65
19422,59,65
19423,59,65
19424,59,65
19425,12,13
19426,59,65
19427,12,164
19428,12,164
19429,12,13
19430,59,168
19431,59,168
19433,59,168
19434,59,168
19435,59,168
19436,59,168
19437,59,168
19438,59,168
19439,59,168
19440,59,168
19441,59,168
19442,59,168
19443,59,168
19444,59,168
19445,59,168
19446,59,168
19447,59,168
19448,44,52
19449,59,67
19450,59,168
19451,59,168
19452,59,168
19453,59,168
19454,59,168
19455,44,46
19456,44,58
19457,44,52
19458,44,52
19459,44,50
19460,44,45
19461,44,50
19463,90,92
19464,6,159
19465,44,50
19466,44,52
19467,44,52
19468,44,51
19468,44,58
19469,44,52
19470,6,9
19470,6,159
19471,6,9
19471,6,159
19472,44,49
19473,44,46
19473,44,48
19474,44,48
19475,59,65
19476,44,45
19477,44,52
19494,44,58
19495,44,46
19496,44,48
19497,90,102
19499,44,53
19500,44,53
19501,44,53
19502,44,53
19503,44,53
19504,44,53
19505,44,53
19506,44,53
19507,44,53
19508,44,50
19509,44,53
19510,44,53
19511,44,50
19512,44,53
19513,44,53
19514,44,53
19515,44,53
19516,44,53
19517,44,53
19518,44,53
19519,44,53
19520,44,53
19521,44,53
19522,44,53
19523,44,53
19524,44,53
19525,44,53
19526,44,162
19527,44,162
19528,6,159
19529,44,46
19530,44,46
19531,44,58
19532,12,17
19533,12,16
19534,12,14
19535,90,104
19536,6,166
19537,106,108
19538,90,102
19539,6,159
19540,90,102
19541,90,102
19542,6,159
19543,44,58
19544,90,98
19545,106,108
19546,44,58
19547,90,102
19548,44,53
19549,6,9
19549,6,159
19550,44,58
19551,90,102
19552,18,26
19553,12,16
19554,12,16
19555,44,58
19556,74,81
19557,44,52
19576,59,65
19617,44,46
19618,44,46
19619,90,93
19620,44,45
19620,44,58
19621,44,46
19621,44,48
19623,90,91
19624,90,91
19625,90,91
19626,90,91
19627,90,91
19628,90,91
19629,90,91
19630,90,91
19631,90,91
19632,90,94
19633,90,94
19634,90,94
19637,90,94
19638,44,45
19639,90,94
19640,90,94
19641,90,94
19642,90,94
19643,90,94
19644,6,159
19645,90,102
19646,44,46
19647,44,48
19648,44,52
19649,44,48
19651,44,49
19652,59,65
19653,44,46
19654,44,53
19655,44,49
19656,90,92
19656,90,161
19657,6,159
19658,44,52
19659,44,45
19659,44,52
19659,44,56
19660,90,92
19660,90,102
19660,90,161
19661,44,45
19662,44,50
19663,6,159
19664,6,159
19665,44,52
19666,44,50
19666,44,172
19667,6,159
19668,44,52
19669,6,159
19670,44,52
19671,44,48
19672,44,53
19673,44,162
19674,44,53
19675,59,65
19676,44,48
19677,6,11
19678,6,11
19679,6,11
19680,59,65
19681,44,48
19681,44,53
19682,44,52
19683,44,52
19684,6,159
19685,6,159
19686,44,48
19687,44,52
19688,44,46
19689,44,52
19690,44,49
19691,44,48
19692,44,162
19693,44,50
19694,44,45
19694,44,51
19754,44,49
19755,82,86
19756,82,86
19757,82,86
19758,82,86
19759,44,50
19761,44,50
19762,44,48
19763,44,48
19764,44,48
19765,44,48
19766,44,48
19767,44,48
19768,44,48
19769,44,48
19770,44,48
19771,44,48
19773,44,48
19775,44,48
19776,44,48
19777,44,48
19778,44,48
19779,44,48
19780,44,52
19781,44,52
19783,74,81
19784,44,52
19786,44,50
19787,44,50
19788,44,49
19789,44,53
19790,44,50
19791,44,45
19792,44,51
19793,44,58
19794,44,50
19795,90,105
19796,44,46
19797,44,46
19800,111,157
19801,111,157
19802,111,157
19803,111,157
19804,111,157
19805,111,157
19806,111,157
19807,44,48
19808,44,48
19809,44,48
19810,44,48
19811,44,48
19812,44,48
19813,44,48
19814,44,48
19815,44,48
19816,44,48
19818,44,45
19819,44,46
19819,44,48
19820,44,46
19820,44,48
19821,44,45
19822,44,45
19822,44,48
19823,44,50
19824,44,46
19824,44,48
19824,90,92
19824,44,162
19825,44,52
19826,44,45
19826,44,48
19827,90,102
19828,111,157
19829,111,157
19830,111,157
19832,90,105
19833,6,166
19836,111,157
19837,111,157
19838,90,161
19839,6,9
19840,44,48
19841,44,48
19842,44,46
19842,44,48
19842,44,50
19842,44,53
19842,44,57
19843,44,50
19844,44,53
19845,6,159
19846,59,65
19847,44,46
19847,44,48
19848,44,46
19849,44,52
19852,6,7
19853,6,7
19854,6,7
19854,6,9
19855,6,159
19856,6,7
19857,6,159
19858,12,165
19859,12,165
19860,12,165
19861,44,53
19862,6,159
19863,90,98
19864,6,7
19867,90,105
19868,90,105
19869,6,159
19870,6,159
19871,6,9
19872,6,9
19873,6,9
19874,6,9
19875,18,25
19876,6,9
19877,18,25
19878,6,9
19879,6,9
19880,18,25
19886,6,9
19887,6,9
19888,6,9
19889,6,9
19890,6,9
19891,6,9
19892,6,9
19893,6,7
19894,32,38
19895,6,9
19896,6,9
19897,6,9
19898,18,25
19899,6,7
19900,6,166
19901,6,166
19902,6,9
19903,6,9
19904,6,9
19905,6,9
19906,18,25
19907,6,9
19908,6,9
19909,6,9
19910,6,9
19911,90,102
19912,90,102
19913,6,166
19914,90,102
19914,6,159
19915,90,93
19916,82,86
19917,90,102
19918,68,69
19920,90,102
19921,90,102
19922,90,102
19923,18,26
19924,82,86
19925,90,102
19926,90,102
19927,90,102
19928,90,102
19929,90,102
19930,90,102
19931,90,102
19932,90,102
19933,90,102
19934,44,51
19934,44,53
19935,82,86
19936,90,102
19937,90,102
19938,90,102
19939,90,102
19941,18,21
19942,90,102
19943,59,65
19944,44,52
19945,44,52
19946,6,159
19947,90,105
19948,44,50
19948,106,107
19949,44,50
19949,106,107
19950,44,50
19950,106,107
19951,44,50
19951,106,107
19952,44,50
19953,90,92
19954,90,92
19955,90,92
19956,90,92
19957,44,50
19958,44,49
19959,44,58
19960,90,105
19961,90,93
19962,90,93
19963,90,102
19963,90,161
19964,44,48
19965,44,48
19966,44,48
19967,44,48
19968,44,58
19969,44,52
19970,44,52
19971,44,52
19972,44,52
19973,44,52
19974,44,52
19975,44,52
19976,44,52
19977,44,52
19978,44,52
19978,106,107
19979,44,52
19979,106,107
19980,44,52
19981,44,52
19982,44,52
19982,106,107
19983,44,50
19984,44,45
19985,44,45
19986,44,45
19987,44,45
19988,44,45
19989,44,58
19990,44,45
19991,44,58
19992,44,49
19993,44,49
19994,44,49
19995,44,49
19996,44,49
19997,90,102
19998,90,92
19999,44,49
20000,44,58
20001,44,58
20002,44,58
20003,44,58
20004,44,58
20005,44,58
20006,44,58
20007,44,58
20008,44,58
20009,44,48
20010,44,48
20011,44,48
20012,44,48
20013,44,48
20014,44,48
20015,44,48
20016,44,48
20017,44,48
20018,44,48
20019,44,48
20020,44,48
20021,44,48
20022,44,48
20023,44,48
20024,44,48
20025,44,48
20026,44,48
20027,44,48
20028,44,48
20029,44,48
20030,44,48
20031,44,48
20032,44,48
20033,44,48
20034,44,48
20035,44,48
20036,90,92
20037,90,92
20038,44,50
20038,44,172
20040,74,170
20041,44,48
20042,44,46
20043,44,56
20044,44,52
20045,18,25
20046,1,4
20047,44,50
20047,44,172
20048,90,102
20049,44,51
20050,44,52
20051,6,7
20052,44,52
20053,44,52
20054,44,52
20055,59,163
20056,59,163
20057,44,45
20057,44,48
20057,44,52
20058,44,45
20058,44,48
20058,44,52
20059,44,51
20060,6,159
20061,44,46
20063,44,52
20064,44,45
20064,44,48
20065,44,46
20066,44,162
20067,44,58
20068,44,46
20069,44,46
20069,44,162
20070,44,52
20071,44,52
20072,44,45
20072,44,48
20072,44,52
20073,44,46
20073,44,48
20074,44,53
20076,44,46
20077,44,53
20079,106,107
20079,90,161
20080,44,50
20082,90,92
20082,90,102
20082,106,107
20082,90,161
20083,90,92
20083,106,107
20083,90,161
20086,90,92
20086,90,161
20087,90,97
20087,90,161
20088,90,161
20089,90,100
20090,90,97
20090,90,100
20090,90,161
20091,44,48
20093,90,92
20094,90,92
20095,90,95
20096,44,57
20097,44,48
20098,44,48
20099,44,52
20100,44,45
20100,44,49
20101,44,50
20102,90,102
20102,90,105
20103,90,102
20103,90,105
20104,44,46
20105,44,52
20106,44,46
20106,44,48
20107,44,52
20108,44,45
20108,44,49
20109,44,56
20110,44,53
20111,44,53
20112,90,102
20113,106,107
20114,90,95
20115,90,93
20117,90,91
20118,106,107
20118,90,161
20119,90,102
20119,106,107
20120,106,107
20120,90,161
20121,106,107
20121,90,161
20122,90,92
20122,106,107
20123,106,107
20123,90,161
20125,44,49
20126,44,50
20127,44,49
20128,44,49
20128,44,50
20129,44,49
20129,44,50
20130,44,49
20130,44,50
20131,44,53
20132,44,46
20133,44,45
20134,44,53
20135,44,53
20136,59,65
20137,44,50
20138,90,92
20139,6,159
20140,6,159
20141,6,166
20142,6,159
20143,18,25
20144,18,25
20145,44,52
20146,44,48
20147,44,46
20148,59,65
20149,44,46
20150,44,48
20151,44,52
20152,44,45
20153,44,58
20154,44,48
20155,59,65
20156,82,86
20157,6,166
20158,44,50
20159,90,161
20160,44,49
20161,59,65
20162,44,50
20163,44,52
20164,90,93
20164,90,100
20165,44,46
20166,44,50
20167,90,100
20168,90,100
20168,90,103
20169,44,53
20171,44,48
20172,44,162
20173,44,45
20174,44,49
20178,44,52
20180,18,26
20181,18,26
20183,44,48
20184,90,102
20185,90,102
20186,90,102
20187,90,102
20188,90,102
20189,18,25
20190,90,93
20191,90,93
20192,6,159
20193,6,159
20194,74,80
20195,18,25
20196,6,159
20197,6,159
20198,6,159
20199,90,102
20200,90,102
20201,6,159
20202,18,26
20203,44,52
20204,44,45
20205,44,45
20206,44,45
20207,44,45
20208,44,50
20209,44,48
20210,44,46
20211,44,46
20212,44,46
20213,44,48
20214,44,48
20215,44,48
20216,44,48
20217,44,48
20218,44,48
20219,44,48
20221,44,46
20222,44,50
20223,44,50
20224,44,46
20225,44,52
20226,44,46
20227,44,52
20228,44,50
20229,44,51
20230,6,166
20231,44,51
20232,44,52
20233,6,166
20234,12,16
20235,12,165
20236,44,48
20239,44,50
20240,44,50
20241,44,51
20242,44,46
20243,44,46
20244,44,52
20245,44,52
20246,90,102
20247,90,102
20248,90,102
20249,90,102
20250,90,102
20251,90,102
20252,6,11
20253,6,159
20254,6,9
20255,44,53
20255,44,58
20256,44,53
20256,44,58
20257,44,53
20257,44,58
20258,44,46
20260,44,53
20260,44,58
20261,44,53
20261,44,58
20262,44,46
20263,44,53
20263,44,58
20264,44,53
20264,44,58
20265,44,46
20266,44,162
20267,44,46
20267,44,58
20268,44,46
20268,44,58
20269,44,50
20269,44,58
20270,44,48
20270,44,58
20271,44,53
20271,44,58
20272,44,48
20272,44,58
20273,44,46
20273,44,58
20275,44,46
20275,44,58
20276,44,48
20276,44,58
20277,44,48
20277,44,58
20278,44,46
20278,44,58
20279,44,53
20279,44,58
20280,44,53
20280,44,58
20281,44,53
20281,44,58
20282,44,46
20282,44,58
20283,18,26
20284,18,26
20285,44,50
20286,6,11
20286,44,55
20287,44,48
20288,44,52
20289,44,53
20290,18,26
20291,18,26
20292,18,21
20293,106,107
20293,90,161
20294,90,92
20294,90,102
20294,106,107
20294,90,161
20295,44,50
20295,90,92
20295,90,102
20295,106,107
20295,90,161
20296,44,50
20296,90,92
20296,90,102
20296,106,107
20296,90,161
20297,90,161
20298,90,100
20298,106,107
20298,90,161
20300,18,31
20301,59,65
20302,90,105
20303,90,161
20305,44,46
20306,44,48
20307,44,50
20309,44,50
20309,106,107
20310,44,48
20311,44,46
20312,6,159
20313,44,52
20313,106,107
20314,90,102
20314,106,107
20315,90,102
20316,90,102
20317,90,92
20317,90,102
20318,90,92
20318,90,102
20318,106,107
20319,90,102
20320,6,166
20321,90,102
20322,44,45
20322,44,49
20323,44,50
20324,44,46
20324,44,48
20325,6,159
20326,44,58
20346,44,50
20347,44,50
20348,90,92
20349,90,92
20350,90,92
20351,90,102
20352,90,102
20353,90,102
20354,90,102
20355,90,102
20356,90,102
20357,90,102
20358,90,102
20359,90,102
20360,90,102
20361,90,102
20362,90,102
20363,90,102
20364,90,102
20365,90,102
20366,90,102
20367,90,102
20368,90,102
20369,90,102
20370,90,102
20371,90,102
20372,44,50
20373,44,50
20374,44,46
20375,44,48
20376,44,53
20377,44,53
20378,44,49
20379,44,46
20380,44,49
20381,44,53
20382,44,53
20383,44,50
20384,90,102
20385,90,102
20386,90,93
20387,90,93
20390,111,157
20391,111,157
20392,111,157
20393,74,81
20393,90,105
20394,74,81
20394,90,105
20395,6,166
20396,6,159
20397,6,159
20398,6,159
20399,6,159
20400,6,159
20401,6,159
20402,90,102
20402,106,107
20402,90,161
20403,90,102
20403,106,107
20403,90,161
20404,90,102
20405,90,105
20406,90,102
20407,74,77
20407,6,159
20408,90,102
20409,90,102
20410,6,159
20411,74,77
20411,6,159
20412,6,159
20413,6,159
20414,6,159
20415,6,159
20416,6,159
20417,44,51
20418,6,159
20419,90,92
20419,90,105
20420,44,51
20421,44,51
20422,44,51
20423,44,52
20424,44,52
20425,44,52
20426,44,52
20427,44,53
20428,44,53
20429,44,53
20430,44,52
20431,44,52
20432,44,48
20433,44,48
20434,44,48
20435,44,48
20436,44,48
20437,44,45
20438,44,45
20439,44,45
20440,44,45
20441,44,48
20442,44,48
20443,44,48
20444,44,53
20445,44,53
20446,44,53
20447,18,25
20448,44,52
20449,44,45
20450,44,53
20451,44,53
20452,44,49
20453,44,45
20453,44,50
20454,44,46
20454,44,48
20455,44,48
20456,44,45
20457,44,50
20457,106,107
20458,44,48
20459,6,159
20460,59,168
20461,59,168
20462,6,159
20463,6,159
20464,6,159
20465,6,159
20466,6,159
20467,18,31
20467,90,105
20468,90,102
20469,6,159
20470,44,52
20471,74,77
20471,6,159
20472,6,159
20473,18,31
20473,44,58
20473,90,105
20475,18,31
20475,44,58
20475,90,105
20476,6,159
20477,44,52
20478,6,159
20479,90,102
20479,90,105
20480,18,31
20480,90,105
20482,90,95
20482,90,105
20483,90,102
20483,90,105
20484,90,102
20485,59,63
20485,90,102
20486,59,168
20487,59,168
20488,59,168
20489,59,168
20490,59,168
20491,6,159
20492,6,9
20493,6,9
20494,18,25
20495,6,9
20496,90,102
20496,90,105
20496,106,107
20497,90,102
20497,90,105
20498,6,166
20499,90,102
20499,106,107
20500,90,102
20500,106,107
20501,6,159
20502,6,159
20503,6,159
20504,6,159
20505,6,159
20506,74,77
20506,6,159
20508,90,161
20510,18,26
20511,59,168
20512,59,168
20513,59,168
20515,59,168
20516,59,168
20517,59,168
20518,59,168
20519,59,168
20520,44,57
20521,44,48
20522,44,53
20523,44,53
20524,59,65
20525,106,107
20526,106,107
20527,106,107
20528,106,107
20529,106,107
20530,106,107
20531,106,107
20532,59,61
20533,59,61
20534,59,61
20535,59,61
20536,59,61
20537,90,95
20538,90,95
20539,90,91
20540,90,91
20541,44,53
20542,90,102
20543,90,102
20544,59,168
20545,90,102
20546,59,168
20547,59,168
20548,59,168
20549,59,168
20550,90,101
20551,59,168
20552,90,95
20553,59,168
20554,59,168
20555,59,168
20556,59,61
20557,90,95
20558,90,102
20559,90,95
20560,90,100
20561,90,102
20562,90,102
20563,90,102
20564,90,95
20565,90,95
20566,90,101
20567,90,92
20568,90,95
20569,44,53
20570,59,65
20571,90,92
20572,90,95
20573,90,92
20574,59,65
20575,106,107
20576,44,53
20577,59,65
20578,90,105
20579,90,92
20580,44,50
20581,90,102
20582,90,102
20583,90,93
20583,90,102
20584,90,93
20584,90,102
20585,90,93
